,UniProt ID,Gene Name ,Confidence ,Expected Sensitivity,Expected Specificity,Confidence
3445,Q9NWQ4,GPATCH2L,0.62292405,0.358562686,0.751526592,0.236842105263
3446,Q9NY74,ETAA1,0.522927762,0.18413541,0.90940315,0.236842105263
3447,Q9NYW8,RBAK,0.413237746,0.010179557,0.37331783,0.236842105263
3448,Q9NZ09,UBAP1,0.217792036,0.085914785,0.116290624,0.236842105263
3449,Q9NZD8,SPG21,0.858553617,0.329467205,0.525121014,0.236842105263
3450,Q9NZV1,CRIM1,0.861008253,0.300830154,0.341125137,0.236842105263
3451,Q9P0J7,KCMF1,0.283939012,0.50657116,0.849402827,0.236842105263
3452,Q9P0T4,ZNF581,0.615392849,0.386605295,0.186231546,0.236842105263
3453,Q9P2M7,CGN,0.779489502,0.937296386,0.208744986,0.236842105263
3454,Q9UBB9,TFIP11,0.954847311,0.159541228,0.530430923,0.236842105263
3455,Q9UBF8,PI4KB,0.919603246,0.779709931,0.084285216,0.236842105263
3456,Q9UGI0,ZRANB1,0.384815704,0.177462276,0.24076958,0.236842105263
3457,Q9UH92,MLX,0.162643016,0.805293493,0.634552631,0.236842105263
3458,Q9UHC7,MKRN1,0.79675142,0.562383811,0.111075886,0.236842105263
3459,Q9UHX1,PUF60,0.11381718,0.470074766,0.607344677,0.236842105263
3460,Q9UI14,RABAC1,0.158824299,0.359611641,0.889757592,0.236842105263
3461,Q9UIK5,TMEFF2,0.355828116,0.371774411,0.490685671,0.236842105263
3462,Q9UKL3,CASP8AP2,0.847758564,0.382872535,0.313507725,0.236842105263
3463,Q9UL03,INTS6,0.582781197,0.256306731,0.762140386,0.236842105263
3464,Q9ULD8,KCNH3,0.586177665,0.972037907,0.954526366,0.236842105263
3465,Q9UQF2,MAPK8IP1,0.925837989,0.660564524,0.64588378,0.236842105263
3466,Q9Y244,POMP,0.575078268,0.50528656,0.485319558,0.236842105263
3467,Q9Y258,CCL26,0.009977395,0.198020731,0.43818187,0.236842105263
3468,Q9Y295,DRG1,0.809377286,0.104384167,0.186382059,0.236842105263
3469,Q9Y2T1,AXIN2,0.60880836,0.888413346,0.443134295,0.236842105263
3470,Q9Y463,DYRK1B,0.47991368,0.362959966,0.4881198,0.236842105263
3471,Q9Y4B4,RAD54L2,0.268440158,0.453713607,0.86113146,0.236842105263
3472,Q9Y5X1,SNX9,0.258096384,0.064793642,0.716455874,0.236842105263
3473,Q9Y6X2,PIAS3,0.481009536,0.85076213,0.620332674,0.236842105263
3474,P01111,NRAS,0.227341484,0.27943298,0.089773634,0.236842105263
3475,Q15750,TAB1,0.048602298,0.911919618,0.11176147,0.236842105263
3476,P61923,COPZ1,0.169241815,0.059770174,0.575589285,0.236842105263
3477,Q7KZI7,MARK2,0.258446308,0.615966325,0.461657464,0.236842105263
3478,Q8N4Q1,CHCHD4,0.197910058,0.563943233,0.545449336,0.236842105263
3479,P09086,POU2F2,0.605693064,0.668269817,0.038012258,0.236842105263
3480,O00429,DNM1L,0.823703645,0.335442969,0.57928618,0.236842105263
3481,Q96CW5,TUBGCP3,0.810614963,0.037794276,0.628977875,0.236842105263
3482,O95433,AHSA1,0.802237016,0.285785219,0.481927379,0.236842105263
3483,Q15054,POLD3,0.708113376,0.931249052,0.160526984,0.236842105263
3484,Q9BSJ2,TUBGCP2,0.859377854,0.799851727,0.75437888,0.236842105263
3485,Q9Y2Z0,SUGT1,0.781084518,0.331074736,0.793495953,0.236842105263
3486,P18754,RCC1,0.203796851,0.73741951,0.291369256,0.236842105263
3487,P09001,MRPL3,0.99334325,0.567439884,0.507608303,0.236842105263
3488,P14406,COX7A2,0.093624528,0.016063667,0.237992441,0.236842105263
3489,P26358,DNMT1,0.650618544,0.425514555,0.192684623,0.236842105263
3490,P04626,ERBB2,0.215176526,0.029378435,0.808697089,0.236842105263
3491,P33897,ABCD1,0.243873102,0.784176661,0.066673285,0.236842105263
3492,Q9UPN7,PPP6R1,0.339687805,0.980814838,0.195862463,0.236842105263
3493,Q9NZ52,GGA3,0.197862341,0.689944193,0.97478187,0.236842105263
3494,P42345,MTOR,0.506833377,0.779685378,0.575090439,0.236842105263
3495,Q06136,KDSR,0.950757983,0.59797851,0.583213597,0.236842105263
3496,P16401,HIST1H1B,0.394607218,0.284609462,0.950021651,0.236842105263
3497,P42858,HTT,0.58446484,0.746254817,0.100039206,0.236842105263
3498,P29218,IMPA1,0.606537246,0.693874248,0.878733813,0.236842105263
3499,Q9NZN8,CNOT2,0.714642867,0.442523148,0.891450617,0.236842105263
3500,Q9Y3D6,FIS1,0.401536354,0.419128308,0.214036775,0.236842105263
3501,Q8WXF7,ATL1,0.858691022,0.150771375,0.166952498,0.236842105263
3502,Q9UI26,IPO11,0.920484982,0.540292025,0.646125492,0.236842105263
3503,Q9UM11,FZR1,0.750838889,0.196360266,0.180343549,0.236842105263
3504,Q9H0E2,TOLLIP,0.285591705,0.749182672,0.116549999,0.236842105263
3505,Q9NR28,DIABLO,0.796815788,0.715660248,0.365334047,0.236842105263
3506,Q8NI60,COQ8A,0.14276583,0.704497043,0.40237508,0.236842105263
3507,P05109,S100A8,0.504550191,0.736287353,0.089809888,0.236842105263
3508,P06702,S100A9,0.610687951,0.656687145,0.683768075,0.236842105263
3509,P36956,SREBF1,0.703796735,0.891096147,0.546894246,0.236842105263
3510,P54198,HIRA,0.383339931,0.49107951,0.985958766,0.236842105263
3511,P62987,UBA52,0.728683437,0.341777208,0.212749573,0.236842105263
3512,O75865,TRAPPC6A,0.88728468,0.962708738,0.918990532,0.236842105263
3513,Q9GZQ8,MAP1LC3B,0.055848321,0.124944321,0.665161658,0.236842105263
3514,P20810,CAST,0.138216343,0.208612261,0.743478279,0.236842105263
3515,Q92851,CASP10,0.863064979,0.154970171,0.378457412,0.236842105263
3516,P46940,IQGAP1,0.421746483,0.807604866,0.47476833,0.236842105263
3517,O75794,CDC123,0.411314175,0.067366574,0.10626172,0.236842105263
3518,P61081,UBE2M,0.959141341,0.490603178,0.883784126,0.236842105263
3519,O75604,USP2,0.750245293,0.598418175,0.445103233,0.236842105263
3520,Q15051,IQCB1,0.980997114,0.365020173,0.668228338,0.236842105263
3521,O75170,PPP6R2,0.233515806,0.688558911,0.728215803,0.236842105263
3522,Q06124,PTPN11,0.096226761,0.856907145,0.285643295,0.236842105263
3523,Q15418,RPS6KA1,0.384582199,0.900638468,0.593686746,0.236842105263
3524,P43405,SYK,0.500272551,0.951495543,0.370530245,0.236842105263
3525,P05549,TFAP2A,0.570255869,0.900046824,0.795637628,0.236842105263
3526,Q15631,TSN,0.976631597,0.006536927,0.07353449,0.236842105263
3527,O14684,PTGES,0.492855181,0.041932203,0.992737631,0.236842105263
3528,O43504,LAMTOR5,0.400882866,0.870892177,0.776029376,0.236842105263
3529,O00308,WWP2,0.994990262,0.444400582,0.007370457,0.236842105263
3530,O60841,EIF5B,0.260998008,0.442540533,0.888948418,0.236842105263
3531,Q96T23,RSF1,0.665324711,0.330598621,0.864124974,0.236842105263
3532,Q9H0B6,KLC2,0.964256616,0.939673106,0.697593742,0.236842105263
3533,Q96AV8,E2F7,0.671151036,0.712841262,0.884992083,0.236842105263
3534,A0A0A0MRK1,GPATCH4,0.299174856,0.938907021,0.465644547,0.236842105263
3535,A0AV02,SLC12A8,0.531126527,0.53095594,0.371558451,0.236842105263
3536,A0MZ66,SHTN1,0.001463175,0.021802982,0.083021604,0.236842105263
3537,A1L0T0,ILVBL,0.883788809,0.820391081,0.997218557,0.236842105263
3538,A1L443,NUTM2F,0.404383857,0.287496058,0.869829859,0.236842105263
3539,A2AJT9,BCLAF3,0.301205587,0.867379666,7.03e-05,0.236842105263
3540,A3KMH1,VWA8,0.950581591,0.860210812,0.679976722,0.236842105263
3541,A4D1E9,GTPBP10,0.460648193,0.550632369,0.654880065,0.236842105263
3542,A4FU69,EFCAB5,0.287647511,0.457238498,0.411813042,0.236842105263
3543,A6NDU8,C5orf51,0.084626639,0.850024434,0.47636837,0.236842105263
3544,A6NFI3,ZNF316,0.582181335,0.347778352,0.388271006,0.236842105263
3545,A6NHL2,TUBAL3,0.153068697,0.238460998,0.452057047,0.236842105263
3546,A6NHR9,SMCHD1,0.073094306,0.050937808,0.026759839,0.236842105263
3547,A6NIH7,UNC119B,0.580564777,0.134958498,0.425286386,0.236842105263
3548,A6NMZ7,COL6A6,0.287014752,0.578133376,0.105805291,0.236842105263
3549,A6PVS8,LRRIQ3,0.361920084,0.904369434,0.043111265,0.236842105263
3550,A6ZKI3,RTL8C,0.724824694,0.771166372,0.556122208,0.236842105263
3551,A8K855,EFCAB7,0.858311678,0.704143114,0.611287046,0.236842105263
3552,A8K8P3,SFI1,0.347915687,0.422411057,0.738832254,0.236842105263
3553,A8MPS7,YDJC,0.961745605,0.957856554,0.256919276,0.236842105263
3554,A8MTJ3,GNAT3,0.953569052,0.755589244,0.726258937,0.236842105263
3555,A9UHW6,MIF4GD,0.206037377,0.366003479,0.713252933,0.236842105263
3556,B2ZZ89,SPTBN1,0.768244859,0.550614142,0.503764522,0.236842105263
3557,C9JGE3,EWSR1,0.61553188,0.221429444,0.892769581,0.236842105263
3558,C9JLW8,MCRIP1,0.918922487,0.255944793,0.779385205,0.236842105263
3559,D3DNK7,FLJ16641,0.602537261,0.735253439,0.494860165,0.236842105263
3560,E9PAV3,NACA,0.702138228,0.315545222,0.761507164,0.236842105263
3561,F8VVM2,SLC25A3,0.743674955,0.422405305,0.667044705,0.236842105263
3562,F8W8H5,RAB24,0.385102277,0.748441971,0.97811221,0.236842105263
3563,F8WC89,SAC3D1,0.251503789,0.353089034,0.117070844,0.236842105263
3564,I6L9F6,NEFL,0.036759737,0.446458528,0.869323255,0.236842105263
3565,O00115,DNASE2,0.472122874,0.033935072,0.567855213,0.236842105263
3566,O00151,PDLIM1,0.645072328,0.728014451,0.120151261,0.236842105263
3567,O00161,SNAP23,0.27896994,0.621375858,0.970329419,0.236842105263
3568,O00178,GTPBP1,0.51786091,0.125794699,0.839966644,0.236842105263
3569,O00182,LGALS9,0.245666639,0.215455923,0.062316646,0.236842105263
3570,O00203,AP3B1,0.297508174,0.308377269,0.278072556,0.236842105263
3571,O00220,TNFRSF10A,0.650474093,0.030951909,0.409629986,0.236842105263
3572,O00255,MEN1,0.891393306,0.201455092,0.626808767,0.236842105263
3573,O00273,DFFA,0.861106467,0.06742979,0.919103094,0.236842105263
3574,O00299,CLIC1,0.209915077,0.00015225,0.415151691,0.236842105263
3575,O00330,PDHX,0.399093912,0.63642945,0.71150016,0.236842105263
3576,O00391,QSOX1,0.887883023,0.802753941,0.970874752,0.236842105263
3577,O00411,POLRMT,0.256528012,0.394338066,0.435472024,0.236842105263
3578,O00468,AGRN,0.966801604,0.26273585,0.635381944,0.236842105263
3579,O00471,EXOC5,0.619157353,0.283828356,0.901555048,0.236842105263
3580,O00487,PSMD14,0.165345767,0.713644323,0.871583689,0.236842105263
3581,O00507,USP9Y,0.826199029,0.194144689,0.14271593,0.236842105263
3582,O00515,LAD1,0.655693101,0.580080439,0.200597553,0.236842105263
3583,O00602,FCN1,0.546452584,0.247472457,0.620927999,0.236842105263
3584,O00622,CYR61,0.251329283,0.935906798,0.775029188,0.236842105263
3585,O00635,TRIM38,0.040156385,0.564556827,0.246811015,0.236842105263
3586,O00767,SCD,0.233375413,0.879609091,0.36945221,0.236842105263
3587,O14498,ISLR,0.361112936,0.992676138,0.341097455,0.236842105263
3588,O14548,COX7A2L,0.633455035,0.946252915,0.456389502,0.236842105263
3589,O14558,HSPB6,0.986098096,0.478376284,0.170823709,0.236842105263
3590,O14559,ARHGAP33,0.207156646,0.12499424,0.745605964,0.236842105263
3591,O14578,CIT,0.757083942,0.064155986,0.097977919,0.236842105263
3592,O14579,COPE,0.88632811,0.386664881,0.890269413,0.236842105263
3593,O14613,CDC42EP2,0.472229859,0.558245691,0.082094167,0.236842105263
3594,O14640,DVL1,0.158913526,0.922429225,0.781522651,0.236842105263
3595,O14649,KCNK3,0.810920786,0.934308461,0.848677833,0.236842105263
3596,O14672,ADAM10,0.476507753,0.824811938,0.45087738,0.236842105263
3597,O14681,EI24,0.116287532,0.183582125,0.605325268,0.236842105263
3598,O14683,TP53I11,0.875720613,0.393108093,0.354470041,0.236842105263
3599,O14732,IMPA2,0.635186379,0.912782147,0.759095456,0.236842105263
3600,O14773,TPP1,0.097281349,0.534170292,0.589440857,0.236842105263
3601,O14880,MGST3,0.908439456,0.451461599,0.611569958,0.236842105263
3602,O14949,UQCRQ,0.035016022,0.285596533,0.843170653,0.236842105263
3603,O14957,UQCR11,0.039749694,0.622774097,0.456987904,0.236842105263
3604,O14983,ATP2A1,0.988567891,0.181772486,0.882789713,0.236842105263
3605,O15013,ARHGEF10,0.686181598,0.927145928,0.49357265,0.236842105263
3606,O15021,MAST4,0.376689193,0.713973626,0.622850649,0.236842105263
3607,O15031,PLXNB2,0.504324253,0.83236777,0.562165104,0.236842105263
3608,O15042,U2SURP,0.763495679,0.496482602,0.721660877,0.236842105263
3609,O15066,KIF3B,0.048874797,0.963216885,0.546769907,0.236842105263
3610,O15118,NPC1,0.725927657,0.8433142,0.784441413,0.236842105263
3611,O15127,SCAMP2,0.701328059,0.113897556,0.446352616,0.236842105263
3612,O15160,POLR1C,0.458890826,0.936179271,0.911907967,0.236842105263
3613,O15164,TRIM24,0.582294809,0.688364345,0.086587049,0.236842105263
3614,O15211,RGL2,0.339089801,0.307111791,0.998937356,0.236842105263
3615,O15217,GSTA4,0.170625414,0.860654552,0.727581093,0.236842105263
3616,O15235,MRPS12,0.399193404,0.948458494,0.558406673,0.236842105263
3617,O15240,VGF,0.919777195,0.681841229,0.142824132,0.236842105263
3618,O15305,PMM2,0.226045437,0.563195103,0.837636931,0.236842105263
3619,O15315,RAD51B,0.361006696,0.149974089,0.725247343,0.236842105263
3620,O15321,TM9SF1,0.324562013,0.986210263,0.41737969,0.236842105263
3621,O15360,FANCA,0.083582114,0.81502386,0.273170685,0.236842105263
3622,O15374,SLC16A4,0.512665534,0.912219977,0.314707579,0.236842105263
3623,O15381,NVL,0.832864825,0.683965902,0.58169604,0.236842105263
3624,O15382,BCAT2,0.904613499,0.303030791,0.689358266,0.236842105263
3625,O15400,STX7,0.723595912,0.731797419,0.863867634,0.236842105263
3626,O15417,TNRC18,0.382995824,0.276210353,0.210858726,0.236842105263
3627,O15427,SLC16A3,0.298017056,0.615238724,0.506751619,0.236842105263
3628,O15439,ABCC4,0.691711636,0.29485212,0.425049739,0.236842105263
3629,O15498,YKT6,0.880456927,0.51827547,0.239700081,0.236842105263
3630,O15530,PDPK1,0.924548308,0.738923784,0.75752325,0.236842105263
3631,O43148,RNMT,0.081252775,0.744021086,0.791911908,0.236842105263
3632,O43149,ZZEF1,0.482673015,0.403459442,0.385879893,0.236842105263
3633,O43164,PJA2,0.128265056,0.160928421,0.318054372,0.236842105263
3634,O43264,ZW10,0.252911159,0.022400967,0.480925151,0.236842105263
3635,O43278,SPINT1,0.883961535,0.105878567,0.278505918,0.236842105263
3636,O43292,GPAA1,0.196276913,0.931999027,0.158036175,0.236842105263
3637,O43298,ZBTB43,0.121353655,0.615549456,0.395408012,0.236842105263
3638,O43395,PRPF3,0.543694993,0.633284008,0.285456048,0.236842105263
3639,O43427,FIBP,0.314620748,0.006687152,0.243050643,0.236842105263
3640,O43439,CBFA2T2,0.382040915,0.214865678,0.642519657,0.236842105263
3641,O43447,PPIH,0.791539263,0.081003225,0.956923736,0.236842105263
3642,O43464,HTRA2,0.83917948,0.161464824,0.186335529,0.236842105263
3643,O43491,EPB41L2,0.680236386,0.091803563,0.909516914,0.236842105263
3644,O43572,AKAP10,0.416922007,0.134133301,0.568740444,0.236842105263
3645,O43586,PSTPIP1,0.642889808,0.071796175,0.193516472,0.236842105263
3646,O43615,TIMM44,0.214081452,0.268847331,0.704238441,0.236842105263
3647,O43617,TRAPPC3,0.617270806,0.040066705,0.651579457,0.236842105263
3648,O43663,PRC1,0.675191146,0.744080103,0.331896928,0.236842105263
3649,O43670,ZNF207,0.601023485,0.944833136,0.521568671,0.236842105263
3650,O43678,NDUFA2,0.346309504,0.221360538,0.024763439,0.236842105263
3651,O43680,TCF21,0.364401368,0.60056537,0.022272922,0.236842105263
3652,O43709,BUD23,0.171481077,0.436093244,0.798524335,0.236842105263
3653,O43731,KDELR3,0.795361568,0.17356055,0.107812259,0.236842105263
3654,O43741,PRKAB2,0.492666912,0.194893983,0.688807045,0.236842105263
3655,O43760,SYNGR2,0.354622855,0.189120836,0.77502569,0.236842105263
3656,O43790,KRT86,0.7750612,0.929891655,0.791493942,0.236842105263
3657,O43795,MYO1B,0.236804807,0.490543802,0.709469039,0.236842105263
3658,O43805,SSNA1,0.844833449,0.796324414,0.946537898,0.236842105263
3659,O43815,STRN,0.816526971,0.184799115,0.298019805,0.236842105263
3660,O43823,AKAP8,0.846228364,0.227784515,0.99582111,0.236842105263
3661,O43896,KIF1C,0.370186851,0.849808373,0.554447263,0.236842105263
3662,O43909,EXTL3,0.383229532,0.49428707,0.656088489,0.236842105263
3663,O43920,NDUFS5,0.861334748,0.985738676,0.945348788,0.236842105263
3664,O60239,SH3BP5,0.463909193,0.172226618,0.22463723,0.236842105263
3665,O60256,PRPSAP2,0.57054822,0.950103064,0.981518097,0.236842105263
3666,O60313,OPA1,0.695306809,0.382335092,0.170621586,0.236842105263
3667,O60343,TBC1D4,0.960917273,0.447633359,0.941060182,0.236842105263
3668,O60353,FZD6,0.546312979,0.359891307,0.956960018,0.236842105263
3669,O60427,FADS1,0.636576573,0.144467012,0.175014728,0.236842105263
3670,O60437,PPL,0.570892489,0.816638916,0.054309814,0.236842105263
3671,O60493,SNX3,0.927112147,0.18171149,0.26820845,0.236842105263
3672,O60494,CUBN,0.86376557,0.832972793,0.546009709,0.236842105263
3673,O60499,STX10,0.169839251,0.406295643,0.77518648,0.236842105263
3674,O60502,MGEA5,0.178699029,0.421450809,0.603759427,0.236842105263
3675,O60508,CDC40,0.243504368,0.533254182,0.316096197,0.236842105263
3676,O60524,NEMF,0.751779355,0.430317477,0.43335256,0.236842105263
3677,O60547,GMDS,0.199134375,0.002421307,0.842779084,0.236842105263
3678,O60565,GREM1,0.982940512,0.664659411,0.626132724,0.236842105263
3679,O60568,PLOD3,0.709638702,0.256787924,0.27254805,0.236842105263
3680,O60613,SELENOF,0.175436146,0.591923377,0.514534422,0.236842105263
3681,O60674,JAK2,0.858297392,0.357849622,0.888400505,0.236842105263
3682,O60701,UGDH,0.909411483,0.54805368,0.17429594,0.236842105263
3683,O60716,CTNND1,0.96166308,0.780688571,0.820068325,0.236842105263
3684,O60725,ICMT,0.570599704,0.558880339,0.181191879,0.236842105263
3685,O60763,USO1,0.56287923,0.301692339,0.097263673,0.236842105263
3686,O60783,MRPS14,0.176661205,0.460614825,0.031314806,0.236842105263
3687,O60825,PFKFB2,0.51367906,0.92091832,0.010175859,0.236842105263
3688,O60830,TIMM17B,0.548471916,0.886181035,0.96744686,0.236842105263
3689,O60831,PRAF2,0.165277443,0.879473815,0.888037544,0.236842105263
3690,O60832,DKC1,0.493893039,0.970343092,0.049685367,0.236842105263
3691,O60879,DIAPH2,0.535117267,0.752305178,0.670206931,0.236842105263
3692,O60888,CUTA,0.19880716,0.01554329,0.976621326,0.236842105263
3693,O60925,PFDN1,0.623168912,0.99234192,0.220266122,0.236842105263
3694,O75027,ABCB7,0.026315394,0.455763166,0.0840586,0.236842105263
3695,O75051,PLXNA2,0.318790961,0.520498255,0.358864937,0.236842105263
3696,O75084,FZD7,0.532999534,0.088893024,0.733183181,0.236842105263
3697,O75110,ATP9A,0.326773737,0.785104578,0.602144222,0.236842105263
3698,O75113,N4BP1,0.602190441,0.717693831,0.45137081,0.236842105263
3699,O75122,CLASP2,0.361932727,0.545401572,0.912803645,0.236842105263
3700,O75127,PTCD1,0.134920637,0.744135688,0.003177265,0.236842105263
3701,O75131,CPNE3,0.913813504,0.687323293,0.510079726,0.236842105263
3702,O75132,ZBED4,0.640558837,0.611293551,0.14446092,0.236842105263
3703,O75152,ZC3H11A,0.658774142,0.082341522,0.504649898,0.236842105263
3704,O75153,CLUH,0.675330331,0.377002455,0.568214714,0.236842105263
3705,O75165,DNAJC13,0.744557714,0.404969649,0.642170222,0.236842105263
3706,O75175,CNOT3,0.842177573,0.687377999,0.206933823,0.236842105263
3707,O75340,PDCD6,0.516657168,0.405014683,0.340187157,0.236842105263
3708,O75381,PEX14,0.151868701,0.554466675,0.32747426,0.236842105263
3709,O75390,CS,0.380664274,0.61826548,0.614964859,0.236842105263
3710,O75400,PRPF40A,0.821019401,0.417461755,0.591189736,0.236842105263
3711,O75414,NME6,0.171364379,0.844878757,0.687924102,0.236842105263
3712,O75419,CDC45,0.329975281,0.551509918,0.166437807,0.236842105263
3713,O75431,MTX2,0.966471987,0.813149776,0.652227474,0.236842105263
3714,O75436,VPS26A,0.806292597,0.315395002,0.768637663,0.236842105263
3715,O75438,NDUFB1,0.22218793,0.859363018,0.395766371,0.236842105263
3716,O75439,PMPCB,0.999773123,0.217365052,0.396264162,0.236842105263
3717,O75461,E2F6,0.063738697,0.115355671,0.692120227,0.236842105263
3718,O75477,ERLIN1,0.425483118,0.085871508,0.237672996,0.236842105263
3719,O75487,GPC4,0.404338152,0.154632577,0.948882712,0.236842105263
3720,O75494,SRSF10,0.400292884,0.802180065,0.135752352,0.236842105263
3721,O75506,HSBP1,0.111922644,0.964472234,0.511515485,0.236842105263
3722,O75526,RBMXL2,0.424310773,0.196792137,0.041430757,0.236842105263
3723,O75528,TADA3,0.613545883,0.778049589,0.312409589,0.236842105263
3724,O75570,MTRF1,0.988061286,0.026482858,0.321770065,0.236842105263
3725,O75665,OFD1,0.219900779,0.113878876,0.948322298,0.236842105263
3726,O75683,SURF6,0.354081078,0.186622583,0.207341232,0.236842105263
3727,O75688,PPM1B,0.266241879,0.925405285,0.489342552,0.236842105263
3728,O75695,RP2,0.291498034,0.549709937,0.44467527,0.236842105263
3729,O75762,TRPA1,0.188389542,0.031173257,0.820848366,0.236842105263
3730,O75781,PALM,0.022859624,0.876555437,0.017480215,0.236842105263
3731,O75800,ZMYND10,0.449404182,0.950212328,0.788515375,0.236842105263
3732,O75817,POP7,0.243640193,0.482800836,0.540790187,0.236842105263
3733,O75818,RPP40,0.868726545,0.432901384,0.045476433,0.236842105263
3734,O75880,SCO1,0.528610767,0.61980769,0.513850445,0.236842105263
3735,O75882,ATRN,0.914135168,0.230256204,0.445623927,0.236842105263
3736,O75891,ALDH1L1,0.973930177,0.700548478,0.49136493,0.236842105263
3737,O75915,ARL6IP5,0.585425959,0.980992503,0.659889487,0.236842105263
3738,O75934,BCAS2,0.118975383,0.163515198,0.50537024,0.236842105263
3739,O76024,WFS1,0.926532589,0.630784608,0.741859708,0.236842105263
3740,O94762,RECQL5,0.593560772,0.641791243,0.943849643,0.236842105263
3741,O94763,URI1,0.883615305,0.636527207,0.799325103,0.236842105263
3742,O94766,B3GAT3,0.424475931,0.987214768,0.437726417,0.236842105263
3743,O94808,GFPT2,0.607257386,0.386913964,0.090312735,0.236842105263
3744,O94817,ATG12,0.070763582,0.261724513,0.933568036,0.236842105263
3745,O94822,LTN1,0.924772431,0.457808637,0.378376302,0.236842105263
3746,O94851,MICAL2,0.642079416,0.114374242,0.758922329,0.236842105263
3747,O94898,LRIG2,0.104499668,0.358104856,0.803793411,0.236842105263
3748,O94915,FRYL,0.700225074,0.785349004,0.80423628,0.236842105263
3749,O94927,HAUS5,0.395804329,0.305115509,0.595793581,0.236842105263
3750,O94929,ABLIM3,0.084904751,0.730673999,0.324986983,0.236842105263
